Quintile,Job,Value,Year
3,"Mixing and Blending Machine Setters, Operators, and Tenders",112,2012
3,Rehabilitation Counselors,114,2012
3,Forest and Conservation Technicians,101,2012
3,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",112,2012
3,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",112,2012
3,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",109,2012
3,Medical Transcriptionists,109,2012
3,Septic Tank Servicers and Sewer Pipe Cleaners,104,2012
3,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",113,2012
3,"Pourers and Casters, Metal",108,2012
3,Agricultural and Food Science Technicians,101,2012
3,"Roustabouts, Oil and Gas",120,2012
3,Medical Records and Health Information Technicians,117,2012
3,Animal Breeders,129,2012
3,"Logging Workers, All Other",106,2012
3,"Tool Grinders, Filers, and Sharpeners",111,2012
3,"Inspectors, Testers, Sorters, Samplers, and Weighers",114,2012
3,Dental Assistants,109,2012
3,Recreational Vehicle Service Technicians,109,2012
3,Paperhangers,100,2012
3,Travel Agents,115,2012
3,rc_Job printers/Printing machine operators,109,2012
3,"Paper Goods Machine Setters, Operators, and Tenders",108,2012
3,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",112,2012
3,Farm Equipment Mechanics and Service Technicians,113,2012
3,"Court, Municipal, and License Clerks",108,2012
3,"Construction and Related Workers, All Other",112,2012
3,Electronic Home Entertainment Equipment Installers and Repairers,112,2012
3,First-Line Supervisors of Personal Service Workers,104,2012
3,"Bookkeeping, Accounting, and Auditing Clerks",111,2012
3,Home Appliance Repairers,105,2012
3,"Painters, Construction and Maintenance",110,2012
3,Motorboat Operators,108,2012
3,"Maintenance and repair workers, general",108,2012
3,Fallers,118,2012
3,Highway Maintenance Workers,108,2012
3,Word Processors and Typists,116,2012
3,Self-Enrichment Education Teachers,102,2012
3,First-Line Supervisors of Housekeeping and Janitorial Workers,108,2012
3,Loan Interviewers and Clerks,111,2012
3,Jewelers and Precious Stone and Metal Workers,113,2012
3,rc_Solar Photovoltaic Installers/Roofers,107,2012
3,"Floor Layers, Except Carpet, Wood, and Hard Tiles",101,2012
3,Motorboat Mechanics and Service Technicians,104,2012
3,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",116,2012
3,"Computer-Controlled Machine Tool Operators, Metal and Plastic",109,2012
3,Parking Enforcement Workers,113,2012
3,"Dispatchers, Except Police, Fire, and Ambulance",108,2012
3,Insurance Claims and Policy Processing Clerks,111,2012
3,Cement Masons and Concrete Finishers,106,2012
3,Structural Metal Fabricators and Fitters,115,2012
3,Forest Fire Inspectors and Prevention Specialists,114,2012
3,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",112,2012
3,"Paving, Surfacing, and Tamping Equipment Operators",111,2012
3,Reporters and Correspondents,103,2012
3,"Meter Readers, Utilities",113,2012
3,Massage Therapists,103,2012
3,Dental Laboratory Technicians,108,2012
3,Medical Appliance Technicians,111,2012
3,Mechanical Door Repairers,113,2012
3,Engine and Other Machine Assemblers,115,2012
3,Correspondence Clerks,123,2012
3,Pipelayers,116,2012
3,"Electric Motor, Power Tool, and Related Repairers",106,2012
3,"Police, Fire, and Ambulance Dispatchers",111,2012
3,"Welders, Cutters, Solderers, and Brazers",113,2012
3,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",113,2012
3,"Bus Drivers, Transit and Intercity",110,2012
3,"Education, Training, and Library Workers, All Other",111,2012
3,"Computer, Automated Teller, and Office Machine Repairers",99,2012
3,Automotive Service Technicians and Mechanics,107,2012
3,Carpet Installers,102,2012
3,Costume Attendants,140,2012
3,First-Line Supervisors of Retail Sales Workers,107,2012
3,Bailiffs,100,2012
3,"rc_Installation, Maintenance, and Repair Workers, All Other/Wind Turbine Service Technicians",112,2012
3,Desktop Publishers,104,2012
3,Tile and Marble Setters,96,2012
3,Plasterers and Stucco Masons,102,2012
3,Social Science Research Assistants,104,2012
3,Dredge Operators,109,2012
3,Drywall and Ceiling Tile Installers,102,2012
3,Medical and Clinical Laboratory Technicians,109,2012
3,Flight attendants,119,2012
3,"Information and Record Clerks, All Other",116,2012
3,Prepress technicians and workers,110,2012
3,"Directors, Religious Activities and Education",105,2012
3,"Material Moving Workers, All Other",122,2012
3,Stonemasons,101,2012
3,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",115,2012
3,"Human Resources Assistants, Except Payroll and Timekeeping",107,2012
3,Locksmiths and Safe Repairers,113,2012
3,Hazardous Materials Removal Workers,103,2012
3,Glaziers,107,2012
3,Watch Repairers,114,2012
3,Payroll and Timekeeping Clerks,111,2012
3,Broadcast Technicians,117,2012
3,Camera and Photographic Equipment Repairers,106,2012
3,Choreographers,107,2012
3,Sailors and Marine Oilers,117,2012
3,Heavy and Tractor-Trailer Truck Drivers,106,2012
3,Museum Technicians and Conservators,108,2012
3,Procurement Clerks,112,2012
3,Excavating and Loading Machine and Dragline Operators,112,2012
3,Automotive Body and Related Repairers,108,2012
3,Traffic Technicians,99,2012
3,Computer Operators,111,2012
3,Substance Abuse and Behavioral Disorder Counselors,108,2012
3,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",107,2012
3,Fabric and Apparel Patternmakers,108,2012
3,"Extraction Workers, All Other",100,2012
3,Metal-Refining Furnace Operators and Tenders,112,2012
3,Correctional Officers and Jailers,106,2012
3,Real Estate Sales Agents,96,2012
3,"Insulation Workers, Mechanical",107,2012
4,Credit Counselors,108,2012
4,"rc_Ophthalmic Medical Technicians/Genetic Counselors/Hearing Aid Specialists/Health Technologists and Technicians, All Other",108,2012
4,Machinists,112,2012
4,"Painters, Transportation Equipment",110,2012
4,Surveying and Mapping Technicians,118,2012
4,Cargo and Freight Agents,107,2012
4,Biological Technicians,105,2012
4,Terrazzo Workers and Finishers,116,2012
4,Statistical Assistants,122,2012
4,"Patternmakers, Wood",123,2012
4,Carpenters,106,2012
4,Hoist and Winch Operators,115,2012
4,Mental Health and Substance Abuse Social Workers,109,2012
4,Athletes and Sports Competitors,104,2012
4,Mental Health Counselors,111,2012
4,"Communications Equipment Operators, All Other",119,2012
4,"Camera Operators, Television, Video, and Motion Picture",96,2012
4,"Eligibility Interviewers, Government Programs",104,2012
4,"Maintenance Workers, Machinery",114,2012
4,"Earth Drillers, Except Oil and Gas",112,2012
4,Security and Fire Alarm Systems Installers,116,2012
4,Tire Builders,99,2012
4,"Rail Yard Engineers, Dinkey Operators, and Hostlers",106,2012
4,"Environmental Science and Protection Technicians, Including Health",105,2012
4,"Refractory Materials Repairers, Except Brickmasons",101,2012
4,"Child, Family, and School Social Workers",108,2012
4,Licensed Practical and Licensed Vocational Nurses,109,2012
4,Graduate Teaching Assistants,111,2012
4,Surgical Technologists,111,2012
4,Audio and Video Equipment Technicians,116,2012
4,Operating Engineers and Other Construction Equipment Operators,110,2012
4,"Title Examiners, Abstractors, and Searchers",113,2012
4,"Service Unit Operators, Oil, Gas, and Mining",121,2012
4,"rc_Community and social service specialists, all other/Health Educators/Community Health Workers",108,2012
4,"Layout Workers, Metal and Plastic",119,2012
4,Radio Operators,105,2012
4,Athletic Trainers,110,2012
4,Actors,142,2012
4,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",109,2012
4,Legal Secretaries,109,2012
4,Agricultural Inspectors,106,2012
4,Embalmers,115,2012
4,Recreational Therapists,114,2012
4,Bus and Truck Mechanics and Diesel Engine Specialists,110,2012
4,Brokerage Clerks,114,2012
4,"Patternmakers, Metal and Plastic",117,2012
4,Chefs and Head Cooks,114,2012
4,Riggers,108,2012
4,Water and Wastewater Treatment Plant and System Operators,115,2012
4,"rc_Teachers and Instructors, All Other/Substitute Teachers/Special Education Teachers, All Other",107,2012
4,Chemical Technicians,105,2012
4,"Life, Physical, and Social Science Technicians, All Other",113,2012
4,Sheet Metal Workers,110,2012
4,Audio-Visual and Multimedia Collections Specialists,102,2012
4,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",114,2012
4,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",113,2012
4,"Production, Planning, and Expediting Clerks",110,2012
4,"Counselors, All Other",113,2012
4,"Radio, Cellular, and Tower Equipment Installers and Repairers",112,2012
4,"Education Administrators, Preschool and Childcare Center/Program",114,2012
4,Clergy,109,2012
4,"Tank Car, Truck, and Ship Loaders",133,2012
4,Graphic Designers,107,2012
4,Medical Equipment Repairers,111,2012
4,"Pump Operators, Except Wellhead Pumpers",114,2012
4,"Fine Artists, Including Painters, Sculptors, and Illustrators",107,2012
4,Locomotive Firers,99,2012
4,Survey Researchers,122,2012
4,"Media and Communication Workers, All Other",108,2012
4,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",111,2012
4,Firefighters,105,2012
4,Tapers,108,2012
4,"Designers, All Other",104,2012
4,Environmental Engineering Technicians,111,2012
4,Interpreters and Translators,121,2012
4,Wellhead Pumpers,124,2012
4,Private Detectives and Investigators,122,2012
4,"Meeting, Convention, and Event Planners",105,2012
4,"First-Line Supervisors of Protective Service Workers, All Other",107,2012
4,"Model Makers, Metal and Plastic",113,2012
4,Reinforcing Iron and Rebar Workers,121,2012
4,Rail-Track Laying and Maintenance Equipment Operators,109,2012
4,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",108,2012
4,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",101,2012
4,Bridge and Lock Tenders,117,2012
4,"Mobile Heavy Equipment Mechanics, Except Engines",111,2012
4,"Drafters, All Other",103,2012
4,Structural Iron and Steel Workers,109,2012
4,"Healthcare Practitioners and Technical Workers, All Other",114,2012
4,Advertising Sales Agents,108,2012
4,Sound Engineering Technicians,100,2012
4,Computer support specialists,109,2012
4,Brickmasons and Blockmasons,105,2012
4,Marriage and Family Therapists,107,2012
4,Farm and Home Management Advisors,112,2012
4,Respiratory Therapy Technicians,115,2012
4,Lodging Managers,106,2012
4,"Mining Machine Operators, All Other",116,2012
4,Commercial Divers,113,2012
4,"Derrick Operators, Oil and Gas",124,2012
4,Industrial Machinery Mechanics,111,2012
4,rc_Law clerks/Paralegals and legal assistants/Judicial Law Clerks,106,2012
4,Tool and Die Makers,104,2012
4,Chemical Equipment Operators and Tenders,107,2012
4,Crane and Tower Operators,117,2012
4,Archivists,110,2012
4,Music Directors and Composers,118,2012
4,Occupational Health and Safety Technicians,108,2012
4,Executive Secretaries and Executive Administrative Assistants,123,2012
4,Civil Engineering Technicians,112,2012
4,Interior Designers,108,2012
4,Architectural and Civil Drafters,111,2012
4,Aircraft Cargo Handling Supervisors,127,2012
4,Mine Cutting and Channeling Machine Operators,120,2012
4,Food Service Managers,108,2012
4,"Vocational Education Teachers, Postsecondary",105,2012
4,Fish and Game Wardens,100,2012
4,Airfield Operations Specialists,126,2012
4,Court Reporters,106,2012
4,Insurance Sales Agents,109,2012
4,Probation Officers and Correctional Treatment Specialists,108,2012
4,"Loading Machine Operators, Underground Mining",124,2012
4,Pile-Driver Operators,102,2012
4,Rail Car Repairers,108,2012
4,Adult Basic and Secondary Education and Literacy Teachers and Instructors,109,2012
4,"Explosives Workers, Ordnance Handling Experts, and Blasters",117,2012
4,Musicians and Singers,118,2012
4,"Plumbers, Pipefitters, and Steamfitters",111,2012
4,"Rotary Drill Operators, Oil and Gas",113,2012
4,Gaming Supervisors,115,2012
4,First-Line Supervisors of Office and Administrative Support Workers,110,2012
4,Millwrights,107,2012
4,Appraisers and Assessors of Real Estate,107,2012
4,Curators,108,2012
4,Healthcare Social Workers,112,2012
4,Electricians,111,2012
4,Set and Exhibit Designers,116,2012
4,Mechanical Drafters,113,2012
4,"Tax Examiners and Collectors, and Revenue Agents",107,2012
4,"rc_Therapists, All Other/Exercise Physiologists",101,2012
4,"Sales Representatives, Services, All Other",105,2012
4,"Control and Valve Installers and Repairers, Except Mechanical Door",110,2012
4,Industrial Engineering Technicians,107,2012
4,Gas Compressor and Gas Pumping Station Operators,113,2012
4,"Electrical and Electronics Installers and Repairers, Transportation Equipment",117,2012
4,Film and Video Editors,107,2012
4,"Railroad Brake, Signal, and Switch Operators",100,2012
4,Telecommunications Line Installers and Repairers,109,2012
4,"Wholesale and Retail Buyers, Except Farm Products",110,2012
4,Electro-Mechanical Technicians,111,2012
4,Continuous Mining Machine Operators,118,2012
4,Mechanical Engineering Technicians,110,2012
4,Cardiovascular Technologists and Technicians,116,2012
4,Mine Shuttle Car Operators,127,2012
4,Physical Therapist Assistants,118,2012
4,"Precision Instrument and Equipment Repairers, All Other",110,2012
4,Locomotive Engineers,91,2012
4,"rc_Morticians, Undertakers, and Funeral Directors/Funeral Service Managers",104,2012
4,Historians,103,2012
4,"Property, Real Estate, and Community Association Managers",120,2012
4,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",112,2012
4,"Legal Support Workers, All Other",109,2012
4,Geological and Petroleum Technicians,103,2012
4,Forensic Science Technicians,111,2012
4,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",121,2012
4,Postal Service Clerks,118,2012
4,"Plant and System Operators, All Other",114,2012
4,Occupational Therapy Assistants,118,2012
4,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,107,2012
4,Construction and Building Inspectors,111,2012
4,Stationary Engineers and Boiler Operators,112,2012
4,"Educational, Guidance, School, and Vocational Counselors",108,2012
4,Editors,111,2012
4,Fire Inspectors and Investigators,106,2012
4,First-Line Supervisors of Production and Operating Workers,111,2012
4,Public Relations Specialists,109,2012
4,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",107,2012
4,"Roof Bolters, Mining",126,2012
4,Chemical Plant and System Operators,107,2012
4,"Telecommunications Equipment Installers and Repairers, Except Line Installers",101,2012
4,"Social Workers, All Other",119,2012
4,Railroad Conductors and Yardmasters,93,2012
4,"Rail Transportation Workers, All Other",140,2012
4,Transit and Railroad Police,119,2012
4,Aircraft Mechanics and Service Technicians,113,2012
4,Dietitians and Nutritionists,113,2012
4,Police and Sheriff's Patrol Officers,111,2012
4,Avionics Technicians,115,2012
4,Librarians,109,2012
4,Broadcast News Analysts,113,2012
4,Signal and Track Switch Repairers,108,2012
4,"rc_Employment, recruitment, and placement specialists/Human resources, training, and labor relations specialists, all other/Labor Relations Specialists/Human Resources Specialists",112,2012
4,Electrical and Electronics Drafters,113,2012
4,"Buyers and Purchasing Agents, Farm Products",115,2012
4,Respiratory Therapists,112,2012
4,Training and development specialists,113,2012
4,Writers and Authors,110,2012
4,Foresters,107,2012
4,rc_Magnetic Resonance Imaging Technologists/Radiologic Technologists,112,2012
4,"Mathematical Science Occupations, All Other",104,2012
4,Surveyors,109,2012
4,Postal Service Mail Carriers,127,2012
4,Boilermakers,112,2012
4,Mathematical Technicians,147,2012
4,Anthropologists and Archeologists,108,2012
4,Cartographers and Photogrammetrists,115,2012
4,Medical and Clinical Laboratory Technologists,111,2012
4,Zoologists and Wildlife Biologists,105,2012
4,Electrical and Electronics Engineering Technicians,111,2012
4,First-Line Supervisors of Correctional Officers,104,2012
4,Food Scientists and Technologists,100,2012
4,Real Estate Brokers,99,2012
4,"Insurance Appraisers, Auto Damage",114,2012
4,Soil and Plant Scientists,101,2012
4,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",112,2012
4,Cost Estimators,107,2012
4,"Compensation, benefits, and job analysis specialists",113,2012
4,"Engineering Technicians, Except Drafters, All Other",106,2012
4,Commercial and Industrial Designers,105,2012
4,First-Line Supervisors of Construction Trades and Extraction Workers,107,2012
4,Emergency management specialists,124,2012
4,Loan Officers,113,2012
4,"Artists and Related Workers, All Other",134,2012
4,Social and Community Service Managers,110,2012
4,"Claims Adjusters, Examiners, and Investigators",112,2012
4,Instructional Coordinators,109,2012
4,"First-Line Supervisors of Mechanics, Installers, and Repairers",109,2012
4,Market research analysts,100,2012
4,Credit Analysts,112,2012
4,Conservation Scientists,109,2012
4,Gas Plant Operators,112,2012
4,"Financial Specialists, All Other",110,2012
4,"Arbitrators, Mediators, and Conciliators",125,2012
4,Multimedia Artists and Animators,112,2012
4,Aerospace Engineering and Operations Technicians,112,2012
4,Animal Scientists,128,2012
4,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",117,2012
4,Compliance Officers,128,2012
4,Orthotists and Prosthetists,104,2012
4,Subway and Streetcar Operators,124,2012
4,Insurance Underwriters,115,2012
4,Fashion Designers,100,2012
4,Postmasters and Mail Superintendents,109,2012
4,Electrical Power-Line Installers and Repairers,120,2012
5,"Agents and Business Managers of Artists, Performers, and Athletes",95,2012
5,Accountants and Auditors,111,2012
5,"Environmental Scientists and Specialists, Including Health",109,2012
5,Transportation Inspectors,124,2012
5,Landscape Architects,111,2012
5,"Makeup Artists, Theatrical and Performance",183,2012
5,"Business Operations Specialists, All Other",114,2012
5,Gaming Managers,101,2012
5,Urban and Regional Planners,113,2012
5,Epidemiologists,109,2012
5,"Life Scientists, All Other",111,2012
5,Technical Writers,108,2012
5,Diagnostic Medical Sonographers,110,2012
5,Power Plant Operators,117,2012
5,"Captains, Mates, and Pilots of Water Vessels",116,2012
5,Chiropractors,100,2012
5,Microbiologists,109,2012
5,Occupational Health and Safety Specialists,111,2012
5,"Kindergarten Teachers, Except Special Education",111,2012
5,rc_Nurse Midwives/Nurse Anesthetists/Registered Nurses/Nurse Practitioners,112,2012
5,Personal Financial Advisors,100,2012
5,"Clinical, Counseling, and School Psychologists",109,2012
5,First-Line Supervisors of Fire Fighting and Prevention Workers,105,2012
5,"Media and Communication Equipment Workers, All Other",133,2012
5,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",117,2012
5,Nuclear Technicians,104,2012
5,Budget Analysts,109,2012
5,"rc_Farm, ranch, and other agricultural managers/Farmers and ranchers",133,2012
5,Audiologists,117,2012
5,Speech-Language Pathologists,115,2012
5,First-Line Supervisors of Non-Retail Sales Workers,105,2012
5,Nuclear Medicine Technologists,109,2012
5,Dental Hygienists,108,2012
5,Ship Engineers,126,2012
5,"Elementary School Teachers, Except Special Education",113,2012
5,"Middle School Teachers, Except Special and Career/Technical Education",112,2012
5,Producers and Directors,117,2012
5,"rc_Special Education Teachers, Preschool/Special Education Teachers, Kindergarten and Elementary School",111,2012
5,Power Distributors and Dispatchers,113,2012
5,"Securities, Commodities, and Financial Services Sales Agents",105,2012
5,Chemists,113,2012
5,Operations Research Analysts,108,2012
5,"Career/Technical Education Teachers, Middle School",117,2012
5,Network and computer systems administrators,112,2012
5,"Biological Scientists, All Other",115,2012
5,"Health Diagnosing and Treating Practitioners, All Other",114,2012
5,Logisticians,113,2012
5,rc_Web Developers/Computer Network Architects/Information Security Analysts/Computer Network Support Specialists,107,2012
5,"Architects, Except Landscape and Naval",108,2012
5,Commercial Pilots,119,2012
5,"Secondary School Teachers, Except Special and Career/Technical Education",111,2012
5,"Career/Technical Education Teachers, Secondary School",110,2012
5,Agricultural Engineers,109,2012
5,Computer programmers,109,2012
5,Detectives and Criminal Investigators,124,2012
5,"Special education teachers, middle school",114,2012
5,Geographers,114,2012
5,Sociologists,123,2012
5,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",110,2012
5,Nuclear Power Reactor Operators,106,2012
5,Occupational Therapists,118,2012
5,Hydrologists,111,2012
5,Statisticians,108,2012
5,"Special education teachers, secondary school",114,2012
5,Financial Examiners,114,2012
5,"Social Scientists and Related Workers, All Other",114,2012
5,Elevator Installers and Repairers,113,2012
5,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",110,2012
5,"Education Administrators, All Other",111,2012
5,Financial Analysts,109,2012
5,"Medical Scientists, Except Epidemiologists",120,2012
5,Database administrators,115,2012
5,"Recreation and Fitness Studies Teachers, Postsecondary",111,2012
5,"Criminal Justice and Law Enforcement Teachers, Postsecondary",114,2012
5,Radiation Therapists,111,2012
5,"Foreign Language and Literature Teachers, Postsecondary",109,2012
5,First-Line Supervisors of Police and Detectives,108,2012
5,Management Analysts,110,2012
5,Industrial Engineers,110,2012
5,"Education Teachers, Postsecondary",109,2012
5,Civil Engineers,111,2012
5,Computer systems analysts,109,2012
5,Physical Therapists,114,2012
5,"English Language and Literature Teachers, Postsecondary",111,2012
5,Mechanical Engineers,111,2012
5,Art Directors,112,2012
5,Environmental Engineers,112,2012
5,Administrative Services Managers,114,2012
5,"Computer specialists, all other",113,2012
5,Biochemists and Biophysicists,103,2012
5,"Transportation, Storage, and Distribution Managers",107,2012
5,Construction Managers,109,2012
5,"Art, Drama, and Music Teachers, Postsecondary",113,2012
5,"Communications Teachers, Postsecondary",114,2012
5,Industrial-Organizational Psychologists,103,2012
5,"Mining and Geological Engineers, Including Mining Safety Engineers",113,2012
5,"Social Work Teachers, Postsecondary",112,2012
5,Veterinarians,112,2012
5,Materials Engineers,110,2012
5,"Home Economics Teachers, Postsecondary",110,2012
5,"Postsecondary Teachers, All Other",102,2012
5,"Nursing Instructors and Teachers, Postsecondary",113,2012
5,"Education Administrators, Postsecondary",114,2012
5,"Mathematical Science Teachers, Postsecondary",111,2012
5,"Philosophy and Religion Teachers, Postsecondary",115,2012
5,Biomedical Engineers,115,2012
5,"Administrative Law Judges, Adjudicators, and Hearing Officers",118,2012
5,"Library Science Teachers, Postsecondary",116,2012
5,"History Teachers, Postsecondary",111,2012
5,Electrical Engineers,111,2012
5,Marine Engineers and Naval Architects,116,2012
5,"Sociology Teachers, Postsecondary",114,2012
5,Advertising and Promotions Managers,113,2012
5,Medical and Health Services Managers,115,2012
5,Materials Scientists,117,2012
5,Industrial Production Managers,111,2012
5,Atmospheric and Space Scientists,114,2012
5,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",114,2012
5,"Psychologists, All Other",113,2012
5,"Computer software engineers, applications",108,2012
5,"Geography Teachers, Postsecondary",111,2012
5,"Psychology Teachers, Postsecondary",112,2012
5,"Geoscientists, Except Hydrologists and Geographers",120,2012
5,Physician Assistants,116,2012
5,"Physical Scientists, All Other",105,2012
5,"Electronics Engineers, Except Computer",110,2012
5,Sales Engineers,114,2012
5,Economists,114,2012
5,"Engineers, All Other",108,2012
5,"Social Sciences Teachers, Postsecondary, All Other",114,2012
5,Actuaries,109,2012
5,Chemical Engineers,116,2012
5,"Chemistry Teachers, Postsecondary",111,2012
5,Compensation and benefits managers,117,2012
5,Training and development managers,113,2012
5,General and Operations Managers,108,2012
5,Public Relations and Fundraising Managers,110,2012
5,"Architecture Teachers, Postsecondary",104,2012
5,"Political Science Teachers, Postsecondary",114,2012
5,"Computer Science Teachers, Postsecondary",116,2012
5,Astronomers,97,2012
5,Optometrists,104,2012
5,"Business Teachers, Postsecondary",114,2012
5,"Biological Science Teachers, Postsecondary",103,2012
5,"Computer software engineers, systems software",111,2012
5,"Human resources managers, all other",108,2012
5,Purchasing Managers,117,2012
5,"Managers, All Other",116,2012
5,Computer Hardware Engineers,110,2012
5,Mathematicians,112,2012
5,"Anthropology and Archeology Teachers, Postsecondary",118,2012
5,Political Scientists,111,2012
5,"Computer and information scientists, research",104,2012
5,"Environmental Science Teachers, Postsecondary",119,2012
5,Aerospace Engineers,114,2012
5,Nuclear Engineers,110,2012
5,"Physics Teachers, Postsecondary",112,2012
5,Sales Managers,111,2012
5,Physicists,110,2012
5,"Agricultural Sciences Teachers, Postsecondary",103,2012
5,"Health Specialties Teachers, Postsecondary",101,2012
5,"Forestry and Conservation Science Teachers, Postsecondary",128,2012
5,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",112,2012
5,Financial Managers,115,2012
5,Lawyers,107,2012
5,"Airline Pilots, Copilots, and Flight Engineers",110,2012
5,Natural Sciences Managers,111,2012
5,"Judges, Magistrate Judges, and Magistrates",108,2012
5,Podiatrists,105,2012
5,Pharmacists,116,2012
5,"Education Administrators, Elementary and Secondary School",109,2012
5,"Economics Teachers, Postsecondary",117,2012
5,Marketing Managers,114,2012
5,Computer and Information Systems Managers,112,2012
5,Air Traffic Controllers,109,2012
5,"Engineering Teachers, Postsecondary",117,2012
5,Architectural and Engineering Managers,112,2012
5,Petroleum Engineers,125,2012
5,"Law Teachers, Postsecondary",114,2012
5,"Dentists, General",106,2012
5,"Pediatricians, General",110,2012
5,"Dentists, All Other Specialists",147,2012
5,Chief Executives,116,2012
5,Prosthodontists,113,2012
5,Family and General Practitioners,118,2012
5,Psychiatrists,120,2012
