4,Instructional Coordinators,100,106,109
4,"First-Line Supervisors of Mechanics, Installers, and Repairers",100,106,109
4,Market research analysts,100,102,100
4,Credit Analysts,100,105,112
4,Conservation Scientists,100,107,109
4,Gas Plant Operators,100,103,112
4,"Financial Specialists, All Other",100,105,110
4,"Arbitrators, Mediators, and Conciliators",100,108,125
4,Multimedia Artists and Animators,100,107,112
4,Aerospace Engineering and Operations Technicians,100,104,112
4,Animal Scientists,100,118,128
4,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",100,107,117
4,Compliance Officers,100,103,128
4,Orthotists and Prosthetists,100,103,104
4,Subway and Streetcar Operators,100,112,124
4,Insurance Underwriters,100,106,115
4,Fashion Designers,100,102,100
4,Postmasters and Mail Superintendents,100,102,109
4,Electrical Power-Line Installers and Repairers,100,108,120
5,"Agents and Business Managers of Artists, Performers, and Athletes",100,93,95
5,Accountants and Auditors,100,106,111
5,"Environmental Scientists and Specialists, Including Health",100,104,109
5,Transportation Inspectors,100,109,124
5,Landscape Architects,100,105,111
5,"Makeup Artists, Theatrical and Performance",100,89,183
5,"Business Operations Specialists, All Other",100,106,114
5,Gaming Managers,100,105,101
5,Urban and Regional Planners,100,107,113
5,Epidemiologists,100,103,109
5,"Life Scientists, All Other",100,108,111
5,Technical Writers,100,104,108
5,Diagnostic Medical Sonographers,100,105,110
5,Power Plant Operators,100,107,117
5,"Captains, Mates, and Pilots of Water Vessels",100,112,116
5,Chiropractors,100,103,100
5,Microbiologists,100,110,109
5,Occupational Health and Safety Specialists,100,105,111
5,"Kindergarten Teachers, Except Special Education",100,106,111
5,rc_Nurse Midwives/Nurse Anesthetists/Registered Nurses/Nurse Practitioners,100,106,112
5,Personal Financial Advisors,100,101,100
5,"Clinical, Counseling, and School Psychologists",100,106,109
5,First-Line Supervisors of Fire Fighting and Prevention Workers,100,105,105
5,"Media and Communication Equipment Workers, All Other",100,111,133
5,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",100,106,117
5,Nuclear Technicians,100,102,104
5,Budget Analysts,100,105,109
5,"rc_Farm, ranch, and other agricultural managers/Farmers and ranchers",100,107,133
5,Audiologists,100,106,117
5,Speech-Language Pathologists,100,107,115
5,First-Line Supervisors of Non-Retail Sales Workers,100,101,105
5,Nuclear Medicine Technologists,100,105,109
5,Dental Hygienists,100,104,108
5,Ship Engineers,100,113,126
5,"Elementary School Teachers, Except Special Education",100,107,113
5,"Middle School Teachers, Except Special and Career/Technical Education",100,106,112
5,Producers and Directors,100,109,117
5,"rc_Special Education Teachers, Preschool/Special Education Teachers, Kindergarten and Elementary School",100,105,111
5,Power Distributors and Dispatchers,100,106,113
5,"Securities, Commodities, and Financial Services Sales Agents",100,98,105
5,Chemists,100,107,113
5,Operations Research Analysts,100,105,108
5,"Career/Technical Education Teachers, Middle School",100,107,117
5,Network and computer systems administrators,100,105,112
5,"Biological Scientists, All Other",100,105,115
5,"Health Diagnosing and Treating Practitioners, All Other",100,102,114
5,Logisticians,100,106,113
5,rc_Web Developers/Computer Network Architects/Information Security Analysts/Computer Network Support Specialists,100,107,107
5,"Architects, Except Landscape and Naval",100,108,108
5,Commercial Pilots,100,107,119
5,"Secondary School Teachers, Except Special and Career/Technical Education",100,106,111
5,"Career/Technical Education Teachers, Secondary School",100,105,110
5,Agricultural Engineers,100,103,109
5,Computer programmers,100,104,109
5,Detectives and Criminal Investigators,100,104,124
5,"Special education teachers, middle school",100,106,114
5,Geographers,100,109,114
5,Sociologists,100,114,123
5,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",100,105,110
5,Nuclear Power Reactor Operators,100,103,106
5,Occupational Therapists,100,109,118
5,Hydrologists,100,108,111
5,Statisticians,100,104,108
5,"Special education teachers, secondary school",100,107,114
5,Financial Examiners,100,108,114
5,"Social Scientists and Related Workers, All Other",100,104,114
5,Elevator Installers and Repairers,100,102,113
5,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",100,106,110
5,"Education Administrators, All Other",100,107,111
5,Financial Analysts,100,105,109
5,"Medical Scientists, Except Epidemiologists",100,116,120
5,Database administrators,100,106,115
5,"Recreation and Fitness Studies Teachers, Postsecondary",100,106,111
5,"Criminal Justice and Law Enforcement Teachers, Postsecondary",100,113,114
5,Radiation Therapists,100,106,111
5,"Foreign Language and Literature Teachers, Postsecondary",100,106,109
5,First-Line Supervisors of Police and Detectives,100,105,108
5,Management Analysts,100,106,110
5,Industrial Engineers,100,105,110
5,"Education Teachers, Postsecondary",100,108,109
5,Civil Engineers,100,107,111
5,Computer systems analysts,100,105,109
5,Physical Therapists,100,107,114
5,"English Language and Literature Teachers, Postsecondary",100,109,111
5,Mechanical Engineers,100,107,111
5,Art Directors,100,109,112
5,Environmental Engineers,100,106,112
5,Administrative Services Managers,100,106,114
5,"Computer specialists, all other",100,108,113
5,Biochemists and Biophysicists,100,104,103
5,"Transportation, Storage, and Distribution Managers",100,104,107
5,Construction Managers,100,108,109
5,"Art, Drama, and Music Teachers, Postsecondary",100,109,113
5,"Communications Teachers, Postsecondary",100,108,114
5,Industrial-Organizational Psychologists,100,103,103
5,"Mining and Geological Engineers, Including Mining Safety Engineers",100,107,113
5,"Social Work Teachers, Postsecondary",100,108,112
5,Veterinarians,100,107,112
5,Materials Engineers,100,108,110
5,"Home Economics Teachers, Postsecondary",100,111,110
5,"Postsecondary Teachers, All Other",100,103,102
5,"Nursing Instructors and Teachers, Postsecondary",100,107,113
5,"Education Administrators, Postsecondary",100,109,114
5,"Mathematical Science Teachers, Postsecondary",100,109,111
5,"Philosophy and Religion Teachers, Postsecondary",100,109,115
5,Biomedical Engineers,100,105,115
5,"Administrative Law Judges, Adjudicators, and Hearing Officers",100,113,118
5,"Library Science Teachers, Postsecondary",100,107,116
5,"History Teachers, Postsecondary",100,107,111
5,Electrical Engineers,100,105,111
5,Marine Engineers and Naval Architects,100,98,116
5,"Sociology Teachers, Postsecondary",100,111,114
5,Advertising and Promotions Managers,100,105,113
5,Medical and Health Services Managers,100,106,115
5,Materials Scientists,100,105,117
5,Industrial Production Managers,100,106,111
5,Atmospheric and Space Scientists,100,108,114
5,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",100,110,114
5,"Psychologists, All Other",100,109,113
5,"Computer software engineers, applications",100,105,108
5,"Geography Teachers, Postsecondary",100,107,111
5,"Psychology Teachers, Postsecondary",100,108,112
5,"Geoscientists, Except Hydrologists and Geographers",100,107,120
5,Physician Assistants,100,108,116
5,"Physical Scientists, All Other",100,107,105
5,"Electronics Engineers, Except Computer",100,107,110
5,Sales Engineers,100,104,114
5,Economists,100,108,114
5,"Engineers, All Other",100,105,108
5,"Social Sciences Teachers, Postsecondary, All Other",100,113,114
5,Actuaries,100,102,109
5,Chemical Engineers,100,108,116
5,"Chemistry Teachers, Postsecondary",100,108,111
5,Compensation and benefits managers,100,108,117
5,Training and development managers,100,104,113
5,General and Operations Managers,100,104,108
5,Public Relations and Fundraising Managers,100,104,110
5,"Architecture Teachers, Postsecondary",100,107,104
5,"Political Science Teachers, Postsecondary",100,109,114
5,"Computer Science Teachers, Postsecondary",100,111,116
5,Astronomers,100,106,97
5,Optometrists,100,103,104
5,"Business Teachers, Postsecondary",100,113,114
5,"Biological Science Teachers, Postsecondary",100,103,103
5,"Computer software engineers, systems software",100,105,111
5,"Human resources managers, all other",100,104,108
5,Purchasing Managers,100,107,117
5,"Managers, All Other",100,107,116
5,Computer Hardware Engineers,100,108,110
5,Mathematicians,100,103,112
5,"Anthropology and Archeology Teachers, Postsecondary",100,108,118
5,Political Scientists,100,114,111
5,"Computer and information scientists, research",100,104,104
5,"Environmental Science Teachers, Postsecondary",100,101,119
5,Aerospace Engineers,100,104,114
5,Nuclear Engineers,100,103,110
5,"Physics Teachers, Postsecondary",100,107,112
5,Sales Managers,100,102,111
5,Physicists,100,110,110
5,"Agricultural Sciences Teachers, Postsecondary",100,98,103
5,"Health Specialties Teachers, Postsecondary",100,105,101
5,"Forestry and Conservation Science Teachers, Postsecondary",100,105,128
5,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",100,107,112
5,Financial Managers,100,106,115
5,Lawyers,100,107,107
5,"Airline Pilots, Copilots, and Flight Engineers",100,103,110
5,Natural Sciences Managers,100,110,111
5,"Judges, Magistrate Judges, and Magistrates",100,105,108
5,Podiatrists,100,105,105
5,Pharmacists,100,109,116
5,"Education Administrators, Elementary and Secondary School",100,106,109
5,"Economics Teachers, Postsecondary",100,108,117
5,Marketing Managers,100,105,114
5,Computer and Information Systems Managers,100,105,112
5,Air Traffic Controllers,100,97,109
5,"Engineering Teachers, Postsecondary",100,108,117
5,Architectural and Engineering Managers,100,105,112
5,Petroleum Engineers,100,105,125
5,"Law Teachers, Postsecondary",100,113,114
5,"Dentists, General",100,103,106
5,"Pediatricians, General",100,108,110
5,"Dentists, All Other Specialists",100,145,147
5,Chief Executives,100,111,116
5,Prosthodontists,100,74,113
5,Family and General Practitioners,100,110,118
5,Psychiatrists,100,111,120
